id,village_name,city_name,province_name,latitude,longitude
11,"Ds. Andong","Boyolali","Jawa Tengah",-7.37457310,110.76332470
160,"Ds. Babadan","Boyolali","Jawa Tengah",-7.46563990,110.68695540
110,"Ds. Bade","Boyolali","Jawa Tengah",-7.36244290,110.70107520
50,"Ds. Bakulan","Boyolali","Jawa Tengah",-7.51151190,110.52717330
234,"Ds. Bandung","Boyolali","Jawa Tengah",-7.30210000,110.65410000
84,"Ds. Bangkok","Boyolali","Jawa Tengah",-7.33495000,110.65893170
211,"Ds. Bangsalan","Boyolali","Jawa Tengah",-7.56169470,110.65365310
85,"Ds. Bantengan","Boyolali","Jawa Tengah",-7.38747100,110.64951180
1,"Ds. Banyuanyar","Boyolali","Jawa Tengah",-7.47852620,110.55457900
27,"Ds. Banyudono","Boyolali","Jawa Tengah",-7.53862110,110.69864770
235,"Ds. Banyusri","Boyolali","Jawa Tengah",-7.29543310,110.69469190
111,"Ds. Banyuurip","Boyolali","Jawa Tengah",-7.36057290,110.71744680
28,"Ds. Batan","Boyolali","Jawa Tengah",-7.53339850,110.70468400
100,"Ds. Bawu","Boyolali","Jawa Tengah",-7.30598540,110.73995920
12,"Ds. Beji","Boyolali","Jawa Tengah",-7.37880000,110.74780000
29,"Ds. Bendan","Boyolali","Jawa Tengah",-7.54274260,110.67286670
147,"Ds. Bendo","Boyolali","Jawa Tengah",-7.45926240,110.72377410
176,"Ds. Bendosari","Boyolali","Jawa Tengah",-7.57952370,110.70632930
198,"Ds. Bendungan","Boyolali","Jawa Tengah",-7.44704690,110.69700470
224,"Ds. Bengkle","Boyolali","Jawa Tengah",-7.11632990,110.28930190
225,"Ds. Bercak","Boyolali","Jawa Tengah",-7.24911900,110.69281410
199,"Ds. Blagung","Boyolali","Jawa Tengah",-7.42713770,110.71082510
112,"Ds. Blumbang","Boyolali","Jawa Tengah",-7.36327010,110.68898850
236,"Ds. Bojong","Boyolali","Jawa Tengah",-7.27900000,110.68080000
237,"Ds. Bolo","Boyolali","Jawa Tengah",-7.31460000,110.67950000
123,"Ds. Brajan","Boyolali","Jawa Tengah",-7.52255150,110.64132030
124,"Ds. Butuh","Boyolali","Jawa Tengah",-7.55351860,110.63319590
51,"Ds. Cabeankunti","Boyolali","Jawa Tengah",-7.49962660,110.53954390
161,"Ds. Canden","Boyolali","Jawa Tengah",-7.47644790,110.68701040
2,"Ds. Candi","Boyolali","Jawa Tengah",-7.44145930,110.56143880
52,"Ds. Candigatak","Boyolali","Jawa Tengah",-7.49560850,110.55710160
65,"Ds. Candisari","Boyolali","Jawa Tengah",-7.45728910,110.49580920
30,"Ds. Cangkringan","Boyolali","Jawa Tengah",-7.54160000,110.68670000
162,"Ds. Catur","Boyolali","Jawa Tengah",-7.48463070,110.66281280
53,"Ds. Cepogo","Boyolali","Jawa Tengah",-7.50891680,110.51657670
177,"Ds. Cepokosawit","Boyolali","Jawa Tengah",-7.56795540,110.68953280
74,"Ds. Cerme","Boyolali","Jawa Tengah",-7.16842940,110.73055740
163,"Ds. Cermo","Boyolali","Jawa Tengah",-7.46152300,110.64422780
245,"Ds. Cluntang","Boyolali","Jawa Tengah",-7.54301830,110.50608870
164,"Ds. Demangan","Boyolali","Jawa Tengah",-7.48326120,110.71418520
31,"Ds. Denggungan","Boyolali","Jawa Tengah",-7.52379970,110.71600390
135,"Ds. Dibal","Boyolali","Jawa Tengah",-7.50427260,110.77352030
125,"Ds. Dlingo","Boyolali","Jawa Tengah",-7.50405690,110.64316570
86,"Ds. Dologan","Boyolali","Jawa Tengah",-7.34640000,110.66940000
136,"Ds. Donohudan","Boyolali","Jawa Tengah",-7.52004110,110.78179640
212,"Ds. Doplang","Boyolali","Jawa Tengah",-7.58050000,110.65330000
246,"Ds. Dragan","Boyolali","Jawa Tengah",-7.60562520,110.52719770
66,"Ds. Ds. Kembang","Boyolali","Jawa Tengah",-7.41210000,110.48660000
32,"Ds. Dukuh","Boyolali","Jawa Tengah",-7.55830730,110.68114580
137,"Ds. Gagaksipat","Boyolali","Jawa Tengah",-7.51672380,110.76925050
226,"Ds. Garangan","Boyolali","Jawa Tengah",-7.28504340,110.65100580
54,"Ds. Gedangan","Boyolali","Jawa Tengah",-7.52444480,110.51338970
101,"Ds. Genengsari","Boyolali","Jawa Tengah",-7.29185170,110.75100660
55,"Ds. Genting","Boyolali","Jawa Tengah",-7.50695430,110.49728270
227,"Ds. Gilirejo","Boyolali","Jawa Tengah",-7.29487400,110.61089870
138,"Ds. Giriroto","Boyolali","Jawa Tengah",-7.49184800,110.79745820
67,"Ds. Gladagsari","Boyolali","Jawa Tengah",-7.45800000,110.54330000
165,"Ds. Glintang","Boyolali","Jawa Tengah",-7.50061060,110.67697760
148,"Ds. Glonggong","Boyolali","Jawa Tengah",-7.44279980,110.75065250
178,"Ds. Gombang","Boyolali","Jawa Tengah",-7.58025370,110.67963800
113,"Ds. Gondanglegi","Boyolali","Jawa Tengah",-7.34778390,110.68347420
13,"Ds. Gondangrawe","Boyolali","Jawa Tengah",-7.40230000,110.75830000
3,"Ds. Gondangslamet","Boyolali","Jawa Tengah",-7.43680000,110.56590000
238,"Ds. Gosono","Boyolali","Jawa Tengah",-7.29402140,110.66966600
87,"Ds. Grogolan","Boyolali","Jawa Tengah",-7.37450000,110.66250000
56,"Ds. Gubug","Boyolali","Jawa Tengah",-7.47899830,110.53991680
149,"Ds. Guli","Boyolali","Jawa Tengah",-7.47065420,110.76146280
213,"Ds. Gumukrejo","Boyolali","Jawa Tengah",-7.52042690,110.67568480
200,"Ds. Gunung","Boyolali","Jawa Tengah",-7.41975620,110.65547170
228,"Ds. Gunungsari","Boyolali","Jawa Tengah",-7.25601310,110.65063030
239,"Ds. Guwo","Boyolali","Jawa Tengah",-7.28647650,110.71050130
179,"Ds. Guwokajen","Boyolali","Jawa Tengah",-7.56340520,110.70533230
166,"Ds. Jagoan","Boyolali","Jawa Tengah",-7.47318740,110.70235670
114,"Ds. Jaten","Boyolali","Jawa Tengah",-7.38041280,110.69141840
229,"Ds. Jatilawang","Boyolali","Jawa Tengah",-7.29500540,110.63272250
180,"Ds. Jatirejo","Boyolali","Jawa Tengah",-7.37900600,110.57288980
167,"Ds. Jatisari","Boyolali","Jawa Tengah",-7.49611270,110.68779370
57,"Ds. Jelok","Boyolali","Jawa Tengah",-7.52014180,110.56227480
33,"Ds. Jembungan","Boyolali","Jawa Tengah",-7.55042090,110.68115380
256,"Ds. Jemowo","Boyolali","Jawa Tengah",-7.59079340,110.52061620
181,"Ds. Jenengan","Boyolali","Jawa Tengah",-7.56840000,110.67690000
150,"Ds. Jeron","Boyolali","Jawa Tengah",-7.47751590,110.79780720
188,"Ds. Jeruk","Boyolali","Jawa Tengah",-7.48097410,110.48860070
75,"Ds. Jerukan","Boyolali","Jawa Tengah",-7.19530380,110.76206410
34,"Ds. Jipangan","Boyolali","Jawa Tengah",-7.55102710,110.69030760
68,"Ds. Jlarem","Boyolali","Jawa Tengah",-7.40596530,110.48020270
58,"Ds. Jombong","Boyolali","Jawa Tengah",-7.53351900,110.50675260
189,"Ds. Jrakah","Boyolali","Jawa Tengah",-7.49735560,110.41897590
76,"Ds. Juwangi","Boyolali","Jawa Tengah",-7.18380000,110.75210000
14,"Ds. Kacangan","Boyolali","Jawa Tengah",-7.37796420,110.77308710
15,"Ds. Kadipaten","Boyolali","Jawa Tengah",-7.33313030,110.74491260
214,"Ds. Kadireso","Boyolali","Jawa Tengah",-7.57826720,110.64522560
115,"Ds. Kalangan","Boyolali","Jawa Tengah",-7.38708790,110.72488210
69,"Ds. Kaligentong","Boyolali","Jawa Tengah",-7.45219130,110.53206060
77,"Ds. Kalimati","Boyolali","Jawa Tengah",-7.21670130,110.74364710
230,"Ds. Kalinanas","Boyolali","Jawa Tengah",-7.30703770,110.62244300
257,"Ds. Karanganyar","Boyolali","Jawa Tengah",-7.59696680,110.54456710
182,"Ds. Karangduren","Boyolali","Jawa Tengah",-7.56860000,110.71350000
116,"Ds. Karanggatak","Boyolali","Jawa Tengah",-7.33763210,110.70763590
41,"Ds. Karanggeneng","Boyolali","Jawa Tengah",-7.52010210,110.60158160
240,"Ds. Karangjati","Boyolali","Jawa Tengah",-7.31620000,110.64320000
258,"Ds. Karangkendal","Boyolali","Jawa Tengah",-7.57212140,110.53409030
88,"Ds. Karangkepoh","Boyolali","Jawa Tengah",-7.35770000,110.67310000
117,"Ds. Karangmojo","Boyolali","Jawa Tengah",-7.34116690,110.74503990
126,"Ds. Karangnongko","Boyolali","Jawa Tengah",-7.55718080,110.58978030
183,"Ds. Kateguhan","Boyolali","Jawa Tengah",-7.58900000,110.69800000
241,"Ds. Kauman","Boyolali","Jawa Tengah",-7.31045260,110.69447080
78,"Ds. Kayen","Boyolali","Jawa Tengah",-7.20760120,110.77945410
89,"Ds. Kebonan","Boyolali","Jawa Tengah",-7.36174330,110.64260240
42,"Ds. Kebonbimo","Boyolali","Jawa Tengah",-7.49326690,110.61932760
247,"Ds. Kebongulo","Boyolali","Jawa Tengah",-7.55041080,110.55637560
16,"Ds. Kedungdowo","Boyolali","Jawa Tengah",-7.36622290,110.78444300
201,"Ds. Kedunglengkong","Boyolali","Jawa Tengah",-7.42440020,110.69060320
102,"Ds. Kedungmulyo","Boyolali","Jawa Tengah",-7.28069000,110.75904650
231,"Ds. Kedungpilang","Boyolali","Jawa Tengah",-7.30887870,110.63373240
103,"Ds. Kedungrejo","Boyolali","Jawa Tengah",-7.30725580,110.77735660
184,"Ds. Kemasan","Boyolali","Jawa Tengah",-7.57466360,110.67709210
59,"Ds. Kembangkuning","Boyolali","Jawa Tengah",-7.49279220,110.51995040
248,"Ds. Kembangsari","Boyolali","Jawa Tengah",-7.54118500,110.52347350
104,"Ds. Kemusu","Boyolali","Jawa Tengah",-7.30605860,110.75194810
105,"Ds. Kendel","Boyolali","Jawa Tengah",-7.33551130,110.72042670
151,"Ds. Kenteng","Boyolali","Jawa Tengah",-7.48522730,110.74041140
168,"Ds. Kepoh","Boyolali","Jawa Tengah",-7.45195940,110.52043850
259,"Ds. Keposong","Boyolali","Jawa Tengah",-7.58599570,110.55633720
35,"Ds. Ketaon","Boyolali","Jawa Tengah",-7.53080000,110.67760000
152,"Ds. Ketitang","Boyolali","Jawa Tengah",-7.67250720,110.75255320
242,"Ds. Ketoyan","Boyolali","Jawa Tengah",-7.31920000,110.65680000
153,"Ds. Keyongan","Boyolali","Jawa Tengah",-7.45875630,110.74983390
43,"Ds. Kiringan","Boyolali","Jawa Tengah",-7.51065980,110.59746490
139,"Ds. Kismoyoso","Boyolali","Jawa Tengah",-7.50659900,110.79713090
190,"Ds. Klakah","Boyolali","Jawa Tengah",-7.50202880,110.40797510
90,"Ds. Klari","Boyolali","Jawa Tengah",-7.34384850,110.64629450
118,"Ds. Klego","Boyolali","Jawa Tengah",-7.36327010,110.68898850
106,"Ds. Klewor","Boyolali","Jawa Tengah",-7.31155230,110.75265070
91,"Ds. Klumpit","Boyolali","Jawa Tengah",-7.45912410,110.67618370
215,"Ds. Kopen","Boyolali","Jawa Tengah",-7.57390000,110.62780000
127,"Ds. Kragilan","Boyolali","Jawa Tengah",-7.53131690,110.63278360
216,"Ds. Krasak","Boyolali","Jawa Tengah",-7.50372720,110.65983290
79,"Ds. Krobokan","Boyolali","Jawa Tengah",-7.24207600,110.69611120
17,"Ds. Kunti","Boyolali","Jawa Tengah",-7.34146090,110.78479570
36,"Ds. Kuwiran","Boyolali","Jawa Tengah",-7.54033660,110.69857110
260,"Ds. Lampar","Boyolali","Jawa Tengah",-7.61600910,110.53106540
261,"Ds. Lanjaran","Boyolali","Jawa Tengah",-7.56819870,110.52309330
243,"Ds. Lemah Ireng","Boyolali","Jawa Tengah",-7.66838110,110.70057710
191,"Ds. Lencoh","Boyolali","Jawa Tengah",-7.50020390,110.44180050
128,"Ds. Madu","Boyolali","Jawa Tengah",-7.55634360,110.57073090
129,"Ds. Manggis","Boyolali","Jawa Tengah",-7.57085980,110.61463240
140,"Ds. Manggung","Boyolali","Jawa Tengah",-7.49480470,110.77854800
185,"Ds. Manjung","Boyolali","Jawa Tengah",-7.58500510,110.67820090
92,"Ds. Manyaran","Boyolali","Jawa Tengah",-7.40808250,110.64592030
130,"Ds. Metuk","Boyolali","Jawa Tengah",-7.51375510,110.62654140
60,"Ds. Mliwis","Boyolali","Jawa Tengah",-7.51922230,110.54002940
18,"Ds. Mojo","Boyolali","Jawa Tengah",-7.37670000,110.76810000
217,"Ds. Mojolegi","Boyolali","Jawa Tengah",-7.53566690,110.65713200
93,"Ds. Mojosari","Boyolali","Jawa Tengah",-7.38027850,110.67913950
262,"Ds. Mriyan","Boyolali","Jawa Tengah",-7.56013530,110.50186560
44,"Ds. Mudal","Boyolali","Jawa Tengah",-7.50344000,110.61683980
19,"Ds. Munggur","Boyolali","Jawa Tengah",-7.35542840,110.73975730
249,"Ds. Musuk","Boyolali","Jawa Tengah",-7.53658880,110.55850980
218,"Ds. Nepen","Boyolali","Jawa Tengah",-7.56802810,110.63309940
232,"Ds. Ngablak","Boyolali","Jawa Tengah",-7.32279920,110.61764850
169,"Ds. Ngaglik","Boyolali","Jawa Tengah",-7.46696960,110.66901420
70,"Ds. Ngagrong","Boyolali","Jawa Tengah",-7.46842820,110.47225350
4,"Ds. Ngampon","Boyolali","Jawa Tengah",-7.44398600,110.58436370
80,"Ds. Ngaren","Boyolali","Jawa Tengah",-7.23818010,110.73988850
71,"Ds. Ngargoloka","Boyolali","Jawa Tengah",-7.43952310,110.49062850
141,"Ds. Ngargorejo","Boyolali","Jawa Tengah",-7.51268740,110.72386060
5,"Ds. Ngargosari","Boyolali","Jawa Tengah",-7.49238880,110.59424090
37,"Ds. Ngaru Aru","Boyolali","Jawa Tengah",-7.53508190,110.67260000
6,"Ds. Ngenden","Boyolali","Jawa Tengah",-7.45138860,110.57155370
142,"Ds. Ngesrep","Boyolali","Jawa Tengah",-7.51498090,110.74886770
170,"Ds. Nglembu","Boyolali","Jawa Tengah",-7.44588220,110.66338420
81,"Ds. Ngleses","Boyolali","Jawa Tengah",-7.20781400,110.84531300
250,"Ds. Pagerjurang","Boyolali","Jawa Tengah",-7.57846340,110.56043740
20,"Ds. Pakang","Boyolali","Jawa Tengah",-7.35177320,110.76060890
21,"Ds. Pakel","Boyolali","Jawa Tengah",-7.40160000,110.75830000
143,"Ds. Pandeyan","Boyolali","Jawa Tengah",-7.51666980,110.79796840
61,"Ds. Paras","Boyolali","Jawa Tengah",-7.52276550,110.53780300
202,"Ds. Pelem","Boyolali","Jawa Tengah",-7.44927320,110.67839380
22,"Ds. Pelemrejo","Boyolali","Jawa Tengah",-7.33131070,110.78543810
45,"Ds. Penggung","Boyolali","Jawa Tengah",-7.49896820,110.57405110
94,"Ds. Pengkol","Boyolali","Jawa Tengah",-7.35460000,110.68080000
203,"Ds. Pentur","Boyolali","Jawa Tengah",-7.45726970,110.58209620
82,"Ds. Pilangrejo","Boyolali","Jawa Tengah",-7.18885260,110.75294990
95,"Ds. Pinggir","Boyolali","Jawa Tengah",-7.39308350,110.63936230
154,"Ds. Pojok","Boyolali","Jawa Tengah",-7.44137150,110.72467540
155,"Ds. Potronayan","Boyolali","Jawa Tengah",-7.48792040,110.75976130
23,"Ds. Pranggong","Boyolali","Jawa Tengah",-7.34925800,110.77857700
156,"Ds. Pulutan","Boyolali","Jawa Tengah",-7.42468610,110.76709320
251,"Ds. Pusporenggo","Boyolali","Jawa Tengah",-7.53890000,110.57460000
219,"Ds. Randusari","Boyolali","Jawa Tengah",-7.53981160,110.64632000
157,"Ds. Rembun","Boyolali","Jawa Tengah",-7.45486620,110.77533690
233,"Ds. Repaking","Boyolali","Jawa Tengah",-7.23287750,110.63951250
252,"Ds. Ringinlarik","Boyolali","Jawa Tengah",-7.55644380,110.54162840
220,"Ds. Salakan","Boyolali","Jawa Tengah",-7.55551680,110.66124920
171,"Ds. Sambi","Boyolali","Jawa Tengah",-7.48602160,110.69522200
38,"Ds. Sambon","Boyolali","Jawa Tengah",-7.55564700,110.71592360
192,"Ds. Samiran","Boyolali","Jawa Tengah",-7.50248390,110.45815450
72,"Ds. Sampetan","Boyolali","Jawa Tengah",-7.42773150,110.50067600
119,"Ds. Sangge","Boyolali","Jawa Tengah",-7.36955730,110.71877720
263,"Ds. Sangup","Boyolali","Jawa Tengah",-7.57128920,110.49933900
107,"Ds. Sarimulyo","Boyolali","Jawa Tengah",-7.31276290,110.76112930
144,"Ds. Sawahan","Boyolali","Jawa Tengah",-7.52236350,110.81105940
73,"Ds. Seboto","Boyolali","Jawa Tengah",-7.47038960,110.52453160
193,"Ds. Selo","Boyolali","Jawa Tengah",-7.50107860,110.46016660
7,"Ds. Selodoko","Boyolali","Jawa Tengah",-7.46000000,110.57930000
24,"Ds. Semawung","Boyolali","Jawa Tengah",-7.33054450,110.76353790
158,"Ds. Sembungan","Boyolali","Jawa Tengah",-7.47853020,110.77419960
25,"Ds. Sempu","Boyolali","Jawa Tengah",-7.40700000,110.74570000
96,"Ds. Sempulur","Boyolali","Jawa Tengah",-7.38935430,110.67292210
97,"Ds. Sendang","Boyolali","Jawa Tengah",-7.36390000,110.65460000
120,"Ds. Sendangrejo","Boyolali","Jawa Tengah",-7.40083180,110.72627130
194,"Ds. Senden","Boyolali","Jawa Tengah",-7.48964890,110.49421190
26,"Ds. Senggrong","Boyolali","Jawa Tengah",-7.37906550,110.78019440
172,"Ds. Senting","Boyolali","Jawa Tengah",-7.50478290,110.71647180
8,"Ds. Sidomulyo","Boyolali","Jawa Tengah",-7.43444320,110.56335930
204,"Ds. Simo","Boyolali","Jawa Tengah",-7.43944180,110.67915430
145,"Ds. Sindon","Boyolali","Jawa Tengah",-7.50648570,110.75918150
131,"Ds. Singosari","Boyolali","Jawa Tengah",-7.57708940,110.58492420
146,"Ds. Sobokerto","Boyolali","Jawa Tengah",-7.50110380,110.73543560
98,"Ds. Sranten","Boyolali","Jawa Tengah",-7.36949080,110.64741860
253,"Ds. Sruni","Boyolali","Jawa Tengah",-7.56555540,110.52980480
221,"Ds. Sudimoro","Boyolali","Jawa Tengah",-7.56014190,110.64463150
62,"Ds. Sukabumi","Boyolali","Jawa Tengah",-7.51528070,110.51490900
254,"Ds. Sukorame","Boyolali","Jawa Tengah",-7.53750000,110.56340000
255,"Ds. Sukorejo","Boyolali","Jawa Tengah",-7.56123230,110.55148630
205,"Ds. Sumber","Boyolali","Jawa Tengah",-7.50982740,110.43162520
121,"Ds. Sumberagung","Boyolali","Jawa Tengah",-7.35882470,110.73647130
63,"Ds. Sumbung","Boyolali","Jawa Tengah",-7.51750720,110.52226890
264,"Ds. Sumur","Boyolali","Jawa Tengah",-7.58192310,110.52726210
195,"Ds. Suroteleng","Boyolali","Jawa Tengah",-7.50893920,110.47308680
206,"Ds. Talakbroto","Boyolali","Jawa Tengah",-7.42451050,110.67615420
132,"Ds. Tambak","Boyolali","Jawa Tengah",-7.57499430,110.59149030
9,"Ds. Tanduk","Boyolali","Jawa Tengah",-7.46621030,110.55431740
122,"Ds. Tanjung","Boyolali","Jawa Tengah",-7.39943900,110.69084440
39,"Ds. Tanjungsari","Boyolali","Jawa Tengah",-7.52354960,110.68280530
196,"Ds. Tarubatang","Boyolali","Jawa Tengah",-7.49380530,110.48523280
222,"Ds. Tawangsari","Boyolali","Jawa Tengah",-7.51740340,110.66326350
173,"Ds. Tawengan","Boyolali","Jawa Tengah",-7.48594710,110.67968130
159,"Ds. Tegalgiri","Boyolali","Jawa Tengah",-7.47487210,110.74178780
186,"Ds. Tegalrejo","Boyolali","Jawa Tengah",-7.58040000,110.66840000
99,"Ds. Tegalsari","Boyolali","Jawa Tengah",-7.38087160,110.63129900
207,"Ds. Temon","Boyolali","Jawa Tengah",-7.44822270,110.72610230
174,"Ds. Tempursari","Boyolali","Jawa Tengah",-7.49387720,110.69837090
223,"Ds. Teras","Boyolali","Jawa Tengah",-7.54650300,110.65669130
208,"Ds. Teter","Boyolali","Jawa Tengah",-7.44213960,110.69830810
187,"Ds. Tlawong","Boyolali","Jawa Tengah",-7.57280000,110.66420000
197,"Ds. Tlogolele","Boyolali","Jawa Tengah",-7.51340010,110.40099310
40,"Ds. Trayu","Boyolali","Jawa Tengah",-7.52386130,110.69706890
175,"Ds. Trosobo","Boyolali","Jawa Tengah",-7.46018530,110.65653110
10,"Ds. Urutsewu","Boyolali","Jawa Tengah",-7.43965610,110.53677320
209,"Ds. Walen","Boyolali","Jawa Tengah",-7.44124580,110.65078080
210,"Ds. Wates","Boyolali","Jawa Tengah",-7.41523200,110.71009210
108,"Ds. Watugede","Boyolali","Jawa Tengah",-7.32037420,110.78994690
46,"Ds. Winong","Boyolali","Jawa Tengah",-7.52058910,110.57700360
64,"Ds. Wonodoyo","Boyolali","Jawa Tengah",-7.52444370,110.48007820
109,"Ds. Wonoharjo","Boyolali","Jawa Tengah",-7.24227580,110.80581060
244,"Ds. Wonosegoro","Boyolali","Jawa Tengah",-7.30617480,110.67000450
47,"Kec. Banaran","Boyolali","Jawa Tengah",-7.54520000,110.59760000
48,"Kec. Pulisen","Boyolali","Jawa Tengah",-7.52360000,110.59450000
83,"Kec. Sambeng","Boyolali","Jawa Tengah",-7.22030000,110.72340000
49,"Kec. Siswodipuran","Boyolali","Jawa Tengah",-7.51560000,110.60450000
133,"Kel. Kemiri","Boyolali","Jawa Tengah",-7.55163340,110.62387530
134,"Kel. Mojosongo","Boyolali","Jawa Tengah",-7.53776670,110.62638650
371,"Ds. Alastuo","Karangayar","Jawa Tengah",-7.54210000,110.88490000
316,"Ds. Anggrasmanis","Karangayar","Jawa Tengah",-7.57270000,111.14880000
336,"Ds. Bakalan","Karangayar","Jawa Tengah",-7.42617690,110.02103800
317,"Ds. Balong","Karangayar","Jawa Tengah",-7.55780000,111.12320000
432,"Ds. Bandardawung","Karangayar","Jawa Tengah",-7.66974760,111.08043900
360,"Ds. Bangsari","Karangayar","Jawa Tengah",-7.46281550,110.37094290
372,"Ds. Banjarharjo","Karangayar","Jawa Tengah",-6.98566940,108.85467950
265,"Ds. Baturan","Karangayar","Jawa Tengah",-7.52955710,110.76639290
413,"Ds. Berjo","Karangayar","Jawa Tengah",-7.62603610,111.12744180
307,"Ds. Beruk","Karangayar","Jawa Tengah",-7.69099370,111.12397510
325,"Ds. Blorong","Karangayar","Jawa Tengah",-7.64910000,110.99800000
266,"Ds. Blulukan","Karangayar","Jawa Tengah",-7.54343050,110.77164630
267,"Ds. Bolon","Karangayar","Jawa Tengah",-7.53392550,110.72715300
381,"Ds. Botok","Karangayar","Jawa Tengah",-7.52546500,111.04409470
289,"Ds. Brujul","Karangayar","Jawa Tengah",-7.54640000,110.91150000
276,"Ds. Bulurejo","Karangayar","Jawa Tengah",-7.48342000,110.81040000
400,"Ds. Buntar","Karangayar","Jawa Tengah",-7.53576890,110.96290870
422,"Ds. Buran","Karangayar","Jawa Tengah",-7.57716240,110.91362820
290,"Ds. Dagen","Karangayar","Jawa Tengah",-7.55732470,110.87566330
391,"Ds. Dawung","Karangayar","Jawa Tengah",-7.64450000,111.02760000
277,"Ds. Dayu","Karangayar","Jawa Tengah",-7.47250000,110.83190000
361,"Ds. Dayu","Karangayar","Jawa Tengah",-7.59876110,111.06526440
362,"Ds. Doplang","Karangayar","Jawa Tengah",-7.62000000,111.06220000
414,"Ds. Dukuh","Karangayar","Jawa Tengah",-7.65487730,110.68714390
268,"Ds. Gajahan","Karangayar","Jawa Tengah",-7.53290580,110.75124430
382,"Ds. Ganten","Karangayar","Jawa Tengah",-7.56470000,111.06700000
392,"Ds. Gantiwarno","Karangayar","Jawa Tengah",-7.76890190,110.56658190
423,"Ds. Gaum","Karangayar","Jawa Tengah",-7.58006240,110.95709080
269,"Ds. Gawanan","Karangayar","Jawa Tengah",-7.52684800,110.75605730
401,"Ds. Gebyok","Karangayar","Jawa Tengah",-7.06673200,110.39108940
270,"Ds. Gedongan","Karangayar","Jawa Tengah",-7.53047660,110.77170440
326,"Ds. Gemantar","Karangayar","Jawa Tengah",-7.67533870,111.04838410
383,"Ds. Gempolan","Karangayar","Jawa Tengah",-7.55690000,111.07080000
327,"Ds. Genengan","Karangayar","Jawa Tengah",-7.66650000,111.01310000
402,"Ds. Gentungan","Karangayar","Jawa Tengah",-7.54870000,111.00260000
363,"Ds. Gerdu","Karangayar","Jawa Tengah",-7.63280000,111.09600000
393,"Ds. Girilayu","Karangayar","Jawa Tengah",-7.64989980,111.07998680
415,"Ds. Girimulyo","Karangayar","Jawa Tengah",-7.61520000,111.11850000
337,"Ds. Giriwondo","Karangayar","Jawa Tengah",-7.70942680,111.03502650
364,"Ds. Gondangmanis","Karangayar","Jawa Tengah",-7.59490000,111.05020000
433,"Ds. Gondosuli","Karangayar","Jawa Tengah",-7.66462410,111.17549340
318,"Ds. Gumeng","Karangayar","Jawa Tengah",-7.58946250,111.14568470
365,"Ds. Harjosari","Karangayar","Jawa Tengah",-7.60919610,111.08206890
291,"Ds. Jaten","Karangayar","Jawa Tengah",-7.65027760,110.71698500
292,"Ds. Jati","Karangayar","Jawa Tengah",-7.59279840,110.91961100
297,"Ds. Jatiharjo","Karangayar","Jawa Tengah",-7.73770000,111.02410000
278,"Ds. Jatikuwung","Karangayar","Jawa Tengah",-7.50637820,110.83040780
298,"Ds. Jatikuwung","Karangayar","Jawa Tengah",-7.72000000,111.02870000
299,"Ds. Jatimulyo","Karangayar","Jawa Tengah",-7.75489000,111.02822000
300,"Ds. Jatipuro","Karangayar","Jawa Tengah",-7.74771250,111.03024060
301,"Ds. Jatipurwo","Karangayar","Jawa Tengah",-7.75480000,111.02820000
338,"Ds. Jatirejo","Karangayar","Jawa Tengah",-7.05552370,110.34527740
416,"Ds. Jatirejo","Karangayar","Jawa Tengah",-7.58230000,111.08550000
302,"Ds. Jatiroyo","Karangayar","Jawa Tengah",-7.73634060,111.04224730
308,"Ds. Jatisawit","Karangayar","Jawa Tengah",-7.74021380,111.06077100
303,"Ds. Jatisobo","Karangayar","Jawa Tengah",-7.75459940,110.98776430
304,"Ds. Jatisuko","Karangayar","Jawa Tengah",-7.73020000,111.00870000
305,"Ds. Jatiwarno","Karangayar","Jawa Tengah",-7.75103000,110.98401000
309,"Ds. Jatiyoso","Karangayar","Jawa Tengah",-7.73011820,111.08231110
319,"Ds. Jenawi","Karangayar","Jawa Tengah",-7.57192060,111.15358920
279,"Ds. Jeruksawit","Karangayar","Jawa Tengah",-7.51338990,110.85331760
293,"Ds. Jetis","Karangayar","Jawa Tengah",-7.55324000,110.89423000
339,"Ds. Jumantoro","Karangayar","Jawa Tengah",-7.68258830,111.05285220
340,"Ds. Jumapolo","Karangayar","Jawa Tengah",-7.70520000,111.00000000
341,"Ds. Kadipiro","Karangayar","Jawa Tengah",-7.53085290,110.81797270
403,"Ds. Kaliboto","Karangayar","Jawa Tengah",-7.62976290,110.04930770
424,"Ds. Kalijirak","Karangayar","Jawa Tengah",-7.56661000,110.96106420
425,"Ds. Kaling","Karangayar","Jawa Tengah",-7.54938870,110.92363280
373,"Ds. Kaliwuluh","Karangayar","Jawa Tengah",-7.50420000,110.93330000
366,"Ds. Karang","Karangayar","Jawa Tengah",-7.63254840,110.69356430
342,"Ds. Karangbangun","Karangayar","Jawa Tengah",-7.72430000,110.99850000
394,"Ds. Karangbangun","Karangayar","Jawa Tengah",-7.65010000,111.06060000
434,"Ds. Karanglo","Karangayar","Jawa Tengah",-7.65463450,111.10146130
426,"Ds. Karangmojo","Karangayar","Jawa Tengah",-7.56897130,110.91834330
367,"Ds. Karangpandan","Karangayar","Jawa Tengah",-7.63236190,111.05710680
384,"Ds. Karangrejo","Karangayar","Jawa Tengah",-7.54020000,111.07230000
